"","sampledate","TotP_lbday_sum"
"3803",2021-01-03,33.22
"3804",2021-01-04,32.25
"3805",2021-01-05,32.13
"3806",2021-01-06,31.54
"3807",2021-01-07,31.62
"3808",2021-01-08,31.34
"3809",2021-01-09,31.4
"3810",2021-01-10,30.95
"3811",2021-01-11,30.52
"3812",2021-01-12,31.42
"3813",2021-01-13,31.73
"3814",2021-01-15,45.88
"3815",2021-01-16,45.74
"3816",2021-01-17,45.8
"3817",2021-01-18,43.48
"3818",2021-01-19,41.67
"3819",2021-01-20,40.94
"3820",2021-01-21,42.08
"3821",2021-01-22,36.37
"3822",2021-01-23,35.3
"3823",2021-01-24,35.76
"3824",2021-01-25,32.93
"3825",2021-01-26,28.31
"3826",2021-01-27,30.83
"3827",2021-01-28,27.99
"3828",2021-01-29,29.64
"3829",2021-01-30,30.08
"3830",2021-01-31,29.23
"3831",2021-02-01,28.54
"3832",2021-02-02,28.68
"3833",2021-02-03,28.06
"3834",2021-02-04,29.31
"3835",2021-02-05,24.08
"3836",2021-02-06,25.21
"3837",2021-02-07,25.07
"3838",2021-02-08,26.07
"3839",2021-02-09,24.72
"3840",2021-02-10,24.63
"3841",2021-02-11,24.47
"3842",2021-02-12,24.16
"3843",2021-02-13,24.5
"3844",2021-02-14,23.91
"3845",2021-02-15,24.1
"3846",2021-02-17,23.58
"3847",2021-02-18,23.77
"3848",2021-02-19,23.48
"3849",2021-02-20,24.89
"3850",2021-02-21,27.6
"3851",2021-02-22,36.48
"3852",2021-02-23,49.95
"3853",2021-02-24,59.05
"3854",2021-02-25,56.48
"3855",2021-02-26,49.27
"3856",2021-02-27,49.29
"3857",2021-02-28,62.3
"3858",2021-03-02,66.1
"3859",2021-03-03,73.2
"3860",2021-03-04,107.4
"3861",2021-03-05,103.8
"3862",2021-03-06,124.2
"3863",2021-03-07,132.2
"3864",2021-03-12,282.3
"3865",2021-03-13,181.77
"3866",2021-03-15,102.3
"3867",2021-03-16,80.35
"3868",2021-03-19,49.43
"3869",2021-03-20,49.55
"3870",2021-03-21,45.25
"3871",2021-03-22,55.92
"3872",2021-03-23,57.48
"3873",2021-03-26,70
"3874",2021-03-27,70.14
"3875",2021-03-28,68.12
"3876",2021-03-29,42.76
"3877",2021-03-30,70.12
"3878",2021-03-31,54.39
"3879",2021-04-01,46.45
"3880",2021-04-02,38.9
"3881",2021-04-03,51.68
"3882",2021-04-04,43.07
"3883",2021-04-05,43.17
"3884",2021-04-06,46.48
"3885",2021-04-07,44.79
"3886",2021-04-08,45.66
"3887",2021-04-09,54.4
"3888",2021-04-11,172
"3889",2021-04-12,138.8
"3890",2021-04-14,76.61
"3891",2021-04-15,67.32
"3892",2021-04-16,59.87
"3893",2021-04-17,55.42
"3894",2021-04-18,48.18
"3895",2021-04-19,54.1
"3896",2021-04-21,48.06
"3897",2021-04-22,43.12
"3898",2021-04-23,47.65
"3899",2021-04-24,50.12
"3900",2021-04-25,43.44
"3901",2021-04-26,44.64
"3902",2021-04-27,48.25
"3903",2021-04-28,37.28
"3904",2021-04-29,40.29
"3905",2021-04-30,40
"3906",2021-05-02,54.55
"3907",2021-05-04,203.17
"3908",2021-05-05,85.03
"3909",2021-05-06,75.47
"3910",2021-05-07,68.36
"3911",2021-05-08,54.61
"3912",2021-05-09,56.56
"3913",2021-05-10,47.53
"3914",2021-05-11,43.99
"3915",2021-05-12,42.01
"3916",2021-05-14,38.61
"3917",2021-05-15,44.03
"3918",2021-05-16,44.86
"3919",2021-05-17,43.74
"3920",2021-05-18,41.71
"3921",2021-05-19,50.52
"3922",2021-05-20,48.09
"3923",2021-05-21,50.37
"3924",2021-05-22,44.92
"3925",2021-05-23,59.5
"3926",2021-05-24,43.88
"3927",2021-05-25,36.6
"3928",2021-05-27,87.85
"3929",2021-05-28,88.33
"3930",2021-05-29,79.57
"3931",2021-05-30,77.15
"3932",2021-05-31,69.18
"3933",2021-06-01,77.34
"3934",2021-06-02,71.52
"3935",2021-06-03,67.63
"3936",2021-06-04,58.19
"3937",2021-06-05,71.22
"3938",2021-06-06,64.8
"3939",2021-06-07,71.08
"3940",2021-06-08,65.05
"3941",2021-06-09,64.02
"3942",2021-06-10,58.49
"3943",2021-06-11,65.56
"3944",2021-06-12,69.5
"3945",2021-06-13,59.13
"3946",2021-06-14,68.07
"3947",2021-06-16,54.32
"3948",2021-06-17,44.01
"3949",2021-06-18,185.7
"3950",2021-06-19,120
"3951",2021-06-20,99.6
"3952",2021-06-23,61.92
"3953",2021-06-24,89.23
"3954",2021-06-25,85.99
"3955",2021-06-26,75.1
"3956",2021-06-27,84.07
"3957",2021-06-28,70.87
"3958",2021-06-29,70.53
"3959",2021-06-30,77.1
"3960",2021-07-01,67.89
"3961",2021-07-02,56.36
"3962",2021-07-03,49.65
"3963",2021-07-04,44.47
"3964",2021-07-05,44.37
"3965",2021-07-06,49.62
"3966",2021-07-07,54.55
"3967",2021-07-08,45.58
"3968",2021-07-09,42.03
"3969",2021-07-10,45.75
"3970",2021-07-11,42.14
"3971",2021-07-12,38.35
"3972",2021-07-13,35.37
"3973",2021-07-15,59.79
"3974",2021-07-16,43.02
"3975",2021-07-17,41.06
"3976",2021-07-18,36.41
"3977",2021-07-19,36.21
"3978",2021-07-21,37.44
"3979",2021-07-22,34.36
"3980",2021-07-23,33.99
"3981",2021-07-24,38.11
"3982",2021-07-25,35.65
"3983",2021-07-26,32.32
"3984",2021-07-27,34.31
"3985",2021-07-28,34.25
"3986",2021-07-29,53.35
"3987",2021-07-30,40.01
"3988",2021-07-31,36.87
"3989",2021-08-01,40.14
"3990",2021-08-02,34.15
"3991",2021-08-03,34.78
"3992",2021-08-04,33.65
"3993",2021-08-05,31.09
"3994",2021-08-06,38.58
"3995",2021-08-07,55.84
"3996",2021-08-08,68.9
"3997",2021-08-10,80.6
"3998",2021-08-11,83
"3999",2021-08-12,62.93
"4000",2021-08-13,48.37
"4001",2021-08-14,42.43
"4002",2021-08-15,36.61
"4003",2021-08-17,33.14
"4004",2021-08-18,32.28
"4005",2021-08-19,31.4
"4006",2021-08-20,29.06
"4007",2021-08-21,35.83
"4008",2021-08-22,33.96
"4009",2021-08-23,32.02
"4010",2021-08-24,34.68
"4011",2021-08-25,36.14
"4012",2021-08-26,31.75
"4013",2021-08-27,33.53
"4014",2021-08-28,37.74
"4015",2021-08-29,36.46
"4016",2021-08-30,34.29
"4017",2021-08-31,34.91
"4018",2021-09-01,32.5
"4019",2021-09-02,30.58
"4020",2021-09-03,31.71
"4021",2021-09-04,33.27
"4022",2021-09-05,29.85
"4023",2021-09-06,32.18
"4024",2021-09-07,29.54
"4025",2021-09-08,30.73
"4026",2021-09-09,30.27
"4027",2021-09-10,29.42
"4028",2021-09-11,29.73
"4029",2021-09-12,30.92
"4030",2021-09-13,42.5
"4031",2021-09-14,37.23
"4032",2021-09-16,30.4
"4033",2021-09-17,32.38
"4034",2021-09-18,29
"4035",2021-09-19,27.71
"4036",2021-09-21,114.9
"4037",2021-09-22,57.83
"4038",2021-09-23,37.35
"4039",2021-09-24,30.31
"4040",2021-09-25,30.41
"4041",2021-09-26,28.26
"4042",2021-09-27,28.02
"4043",2021-09-28,23.6
"4044",2021-09-29,22.58
"4045",2021-09-30,22.19
"4046",2021-10-01,21.11
"4047",2021-10-02,22.13
"4048",2021-10-03,25.81
"4049",2021-10-05,24.14
"4050",2021-10-06,25.14
"4051",2021-10-07,39.89
"4052",2021-10-08,45.21
"4053",2021-10-09,37.79
"4054",2021-10-10,35.61
"4055",2021-10-11,45.12
"4056",2021-10-12,55.2
"4057",2021-10-13,49.11
"4058",2021-10-15,43.51
"4059",2021-10-16,38.67
"4060",2021-10-17,35.59
"4061",2021-10-19,29.4
"4062",2021-10-20,30.14
"4063",2021-10-21,28.96
"4064",2021-10-22,26.35
"4065",2021-10-23,24.88
"4066",2021-10-24,29.84
"4067",2021-10-25,28.49
"4068",2021-10-26,25.44
"4069",2021-10-27,25.19
"4070",2021-10-28,27.23
"4071",2021-10-29,27.33
"4072",2021-10-30,22.48
"4073",2021-10-31,21.99
"4074",2021-11-01,21.52
"4075",2021-11-02,21.67
"4076",2021-11-03,20.2
"4077",2021-11-04,18.41
"4078",2021-11-05,17.18
"4079",2021-11-06,22.79
"4080",2021-11-07,17.8
"4081",2021-11-08,21.01
"4082",2021-11-09,18.01
"4083",2021-11-10,17.52
"4084",2021-11-11,17.6
"4085",2021-11-12,21.86
"4086",2021-11-13,16.45
"4087",2021-11-14,19.21
"4088",2021-11-16,16.12
"4089",2021-11-17,15.97
"4090",2021-11-18,17.06
"4091",2021-11-19,16.16
"4092",2021-11-20,19.55
"4093",2021-11-21,16.42
"4094",2021-11-22,18.49
"4095",2021-11-23,14.23
"4096",2021-11-24,21.92
"4097",2021-11-25,20.29
"4098",2021-11-26,16.5
"4099",2021-11-27,20.06
"4100",2021-11-28,19.07
"4101",2021-11-29,19.42
"4102",2021-11-30,20.72
"4103",2021-12-01,18.19
"4104",2021-12-02,22.89
"4105",2021-12-03,22.22
"4106",2021-12-04,21.05
"4107",2021-12-05,22.54
"4108",2021-12-06,17.33
"4109",2021-12-07,22.87
"4110",2021-12-08,22.51
"4111",2021-12-09,23.17
"4112",2021-12-10,33.34
"4113",2021-12-11,85
"4114",2021-12-12,56.95
"4115",2021-12-14,39.08
"4116",2021-12-15,23.63
"4117",2021-12-18,33.05
"4118",2021-12-19,24.41
"4119",2021-12-20,29.3
"4120",2021-12-21,27.1
"4121",2021-12-22,21.4
"4122",2021-12-23,25.94
"4123",2021-12-24,26.31
"4124",2021-12-25,26.24
"4125",2021-12-26,25.03
"4126",2021-12-27,20.31
"4127",2021-12-28,24.86
"4128",2021-12-29,23.32
"4129",2021-12-30,21.25
"4130",2021-12-31,22.45
"4131",2022-01-01,18.62
"4132",2022-01-02,17.74
"4133",2022-01-03,17.92
"4134",2022-01-04,17.02
"4135",2022-01-05,17.61
"4136",2022-01-06,15.29
"4137",2022-01-07,14.48
"4138",2022-01-08,14.74
"4139",2022-01-09,14.62
"4140",2022-01-10,13.24
"4141",2022-01-11,11.99
"4142",2022-01-12,13.07
"4143",2022-01-14,16.64
"4144",2022-01-15,13.15
"4145",2022-01-16,12.24
"4146",2022-01-17,13.89
"4147",2022-01-18,15.25
"4148",2022-01-19,13.47
"4149",2022-01-20,12.12
"4150",2022-01-21,13.5
"4151",2022-01-22,15.27
"4152",2022-01-23,16.9
"4153",2022-01-24,18.03
"4154",2022-01-25,17.63
"4155",2022-01-26,17.15
"4156",2022-01-27,16.54
"4157",2022-01-28,17.09
"4158",2022-01-29,17.35
"4159",2022-01-30,17.92
"4160",2022-01-31,18.65
"4161",2022-02-01,18.9
"4162",2022-02-02,18.99
"4163",2022-02-03,17.17
"4164",2022-02-04,16.57
"4165",2022-02-05,16.74
"4166",2022-02-06,17.76
"4167",2022-02-07,19.13
"4168",2022-02-08,19.59
"4169",2022-02-09,20.48
"4170",2022-02-10,21.19
"4171",2022-02-11,22.05
"4172",2022-02-12,20.75
"4173",2022-02-13,19.53
"4174",2022-02-14,19.2
"4175",2022-02-16,23.32
"4176",2022-02-17,27.24
"4177",2022-02-18,19.1
"4178",2022-02-19,21.31
"4179",2022-02-20,42.54
"4180",2022-02-21,283.3
"4181",2022-02-22,97.45
"4182",2022-02-23,54.26
"4183",2022-02-24,34.49
"4184",2022-02-25,33.3
"4185",2022-02-26,32.91
"4186",2022-02-27,36.97
"4187",2022-02-28,148.9
"4188",2022-03-03,226.3
"4189",2022-03-08,309
"4190",2022-03-09,154.2
"4191",2022-03-10,95.17
"4192",2022-03-11,68.97
"4193",2022-03-12,54.35
"4194",2022-03-13,59.75
"4195",2022-03-14,57.78
"4196",2022-03-16,48.09
"4197",2022-03-17,57.73
"4198",2022-03-18,108.6
"4199",2022-03-20,139.6
"4200",2022-03-21,103.15
"4201",2022-03-22,99.8
"4202",2022-03-27,110.19
"4203",2022-03-28,78.3
"4204",2022-03-29,64.76
"4205",2022-03-30,81.2
"4206",2022-04-02,106
"4207",2022-04-03,93.7
"4208",2022-04-04,116
"4209",2022-04-05,88.3
"4210",2022-04-06,123.9
"4211",2022-04-08,85.5
"4212",2022-04-09,64.07
"4213",2022-04-10,50.96
"4214",2022-04-11,50.01
"4215",2022-04-13,46.41
"4216",2022-04-14,42.47
"4217",2022-04-15,75.14
"4218",2022-04-16,51.15
"4219",2022-04-17,42.59
"4220",2022-04-18,39.16
"4221",2022-04-19,44.12
"4222",2022-04-20,36.33
"4223",2022-04-24,104
"4224",2022-04-26,70.88
"4225",2022-04-27,63.03
"4226",2022-04-28,54.57
"4227",2022-04-29,56.41
"4228",2022-04-30,55.39
"4229",2022-05-01,81.23
"4230",2022-05-02,74.61
"4231",2022-05-03,70.4
"4232",2022-05-04,79.47
"4233",2022-05-05,63.27
"4234",2022-05-06,57.02
"4235",2022-05-07,50.05
"4236",2022-05-08,50.07
"4237",2022-05-09,39.65
"4238",2022-05-10,58.71
"4239",2022-05-11,45.84
"4240",2022-05-12,41.28
"4241",2022-05-13,42.58
"4242",2022-05-14,46.05
"4243",2022-05-15,40.51
"4244",2022-05-16,43.5
"4245",2022-05-17,40.13
"4246",2022-05-18,45.39
"4247",2022-05-19,37.6
"4248",2022-05-20,50.21
"4249",2022-05-21,43.31
"4250",2022-05-22,42.13
"4251",2022-05-23,40.8
"4252",2022-05-25,63.2
"4253",2022-05-29,41.36
"4254",2022-05-30,37.09
"4255",2022-05-31,36.91
"4256",2022-06-01,32.77
"4257",2022-06-02,26.74
"4258",2022-06-03,25.7
"4259",2022-06-04,25.69
"4260",2022-06-05,31.46
"4261",2022-06-06,68.67
"4262",2022-06-07,42.74
"4263",2022-06-11,57.63
"4264",2022-06-12,45.55
"4265",2022-06-19,51.82
"4266",2022-06-20,42.57
"4267",2022-06-21,42.16
"4268",2022-06-22,38.87
"4269",2022-06-23,29.04
"4270",2022-06-24,28.07
"4271",2022-06-25,32.55
"4272",2022-06-26,29.43
"4273",2022-06-27,27.87
"4274",2022-06-28,21.96
"4275",2022-06-29,25.25
"4276",2022-06-30,19.08
"4277",2022-07-01,29.6
"4278",2022-07-02,21.94
"4279",2022-07-03,19.28
"4280",2022-07-04,23.87
"4281",2022-07-05,45.26
"4282",2022-07-07,58.19
"4283",2022-07-08,54.22
"4284",2022-07-09,40.43
"4285",2022-07-10,34.87
"4286",2022-07-11,45.72
"4287",2022-07-12,40.93
"4288",2022-07-13,39.04
"4289",2022-07-15,45.44
"4290",2022-07-16,45.24
"4291",2022-07-17,36.15
"4292",2022-07-18,33.17
"4293",2022-07-20,46.66
"4294",2022-07-21,34.51
"4295",2022-07-22,30.79
"4296",2022-07-23,47.3
"4297",2022-07-24,131.1
"4298",2022-07-25,69.85
"4299",2022-07-26,42.54
"4300",2022-07-27,51.07
"4301",2022-07-28,49.49
"4302",2022-07-29,41.99
"4303",2022-07-30,39.73
"4304",2022-07-31,31.13
"4305",2022-08-01,56.81
"4306",2022-08-02,31.64
"4307",2022-08-03,59.04
"4308",2022-08-04,66.45
"4309",2022-08-05,39.3
"4310",2022-08-06,33
"4311",2022-08-07,261.3
"4312",2022-08-09,133.8
"4313",2022-08-10,95.99
"4314",2022-08-11,79.32
"4315",2022-08-12,71.68
"4316",2022-08-13,64.44
"4317",2022-08-14,55.18
"4318",2022-08-16,46.29
"4319",2022-08-18,38.61
"4320",2022-08-19,39.55
"4321",2022-08-20,72.8
"4322",2022-08-21,81.5
"4323",2022-08-22,36.72
"4324",2022-08-23,35.12
"4325",2022-08-24,29.45
"4326",2022-08-27,262.4
"4327",2022-08-28,207.6
"4328",2022-08-29,248.8
"4329",2022-08-30,109.5
"4330",2022-08-31,80.31
"4331",2022-09-01,70.37
"4332",2022-09-02,68.63
"4333",2022-09-03,135
"4334",2022-09-04,111.5
"4335",2022-09-05,76.25
"4336",2022-09-06,75.53
"4337",2022-09-07,68.4
"4338",2022-09-08,66.94
"4339",2022-09-09,63.47
"4340",2022-09-10,62.32
"4341",2022-09-11,146.2
"4342",2022-09-15,103.5
"4343",2022-09-16,77.12
"4344",2022-09-17,65.4
"4345",2022-09-18,57.2
"4346",2022-09-19,44.52
"4347",2022-09-20,41.98
"4348",2022-09-21,42.16
"4349",2022-09-22,39.48
"4350",2022-09-23,32.44
"4351",2022-09-24,39.24
"4352",2022-09-25,41.59
"4353",2022-09-26,33.83
"4354",2022-09-27,35.32
"4355",2022-09-28,28.13
"4356",2022-09-29,28.05
"4357",2022-09-30,26.58
