sampledate,Temp_max_F,Temp_min_F,Temp_avg_F,Temp_departure,HDD,CDD,Precipitation_in,New_snow_in,Snow_depth
3/22/2017,39,17,28,-8.8,37,0,0,0,0
3/23/2017,45,26,35.5,-1.7,29,0,0.72,0,0
3/24/2017,61,37,49,11.4,16,0,T,0,0
3/25/2017,39,36,37.5,-0.4,27,0,0.13,0,0
3/26/2017,46,39,42.5,4.2,22,0,0.21,0,0
3/27/2017,48,40,44,5.3,21,0,T,0,0
3/28/2017,57,37,47,7.9,18,0,0,0,0
3/29/2017,48,30,39,-0.5,26,0,0.2,0,0
3/30/2017,40,36,38,-1.9,27,0,0.53,0,0
3/31/2017,47,31,39,-1.3,26,0,T,0,0
4/1/2017,60,27,43.5,2.9,21,0,0,0,0
4/2/2017,53,36,44.5,3.5,20,0,0.04,0,0
4/3/2017,52,44,48,6.6,17,0,0.33,0,0
4/4/2017,57,40,48.5,6.7,16,0,0.36,0,0
4/5/2017,46,37,41.5,-0.7,23,0,0.14,T,0
4/6/2017,53,34,43.5,0.9,21,0,0,0,0
4/7/2017,56,33,44.5,1.5,20,0,0,0,0
4/8/2017,69,39,54,10.6,11,0,0,0,0
4/9/2017,74,55,64.5,20.7,0,0,0,0,0
4/10/2017,72,40,56,11.8,9,0,0.01,0,0
4/11/2017,45,36,40.5,-4.1,24,0,0.01,0,0
4/12/2017,60,30,45,0.1,20,0,0.01,0,0
4/13/2017,58,39,48.5,3.2,16,0,0.38,0,0
4/14/2017,64,43,53.5,7.8,11,0,0.39,0,0
4/15/2017,76,54,65,18.9,0,0,0.85,0,0
4/16/2017,69,49,59,12.5,6,0,0.04,0,0
4/17/2017,70,41,55.5,8.6,9,0,0,0,0
4/18/2017,70,38,54,6.7,11,0,T,0,0
4/19/2017,61,44,52.5,4.8,12,0,0.02,0,0
4/20/2017,57,41,49,0.9,16,0,0.4,0,0
4/21/2017,59,37,48,-0.5,17,0,0,0,0
4/22/2017,64,33,48.5,-0.4,16,0,0,0,0
4/23/2017,72,36,54,4.7,11,0,0,0,0
4/24/2017,72,35,53.5,3.8,11,0,0,0,0
4/25/2017,74,54,64,13.9,1,0,T,0,0
4/26/2017,65,47,56,5.5,9,0,0.78,0,0
4/27/2017,47,35,41,-9.9,24,0,0.87,T,0
4/28/2017,49,32,40.5,-10.8,24,0,0.08,0,0
4/29/2017,45,37,41,-10.7,24,0,0.09,0,0
4/30/2017,44,39,41.5,-10.6,23,0,0.5,0,0
5/1/2017,52,39,45.5,-7,19,0,0.36,0,0
5/2/2017,51,36,43.5,-9.4,21,0,0.01,0,0
5/3/2017,60,32,46,-7.2,19,0,0,0,0
5/4/2017,65,33,49,-4.6,16,0,0,0,0
5/5/2017,67,40,53.5,-0.5,11,0,0.19,0,0
5/6/2017,63,41,52,-2.4,13,0,0.02,0,0
5/7/2017,61,33,47,-7.8,18,0,0,0,0
5/8/2017,62,33,47.5,-7.7,17,0,0.02,0,0
5/9/2017,58,41,49.5,-6,15,0,0.2,0,0
5/10/2017,66,46,56,0.1,9,0,0.08,0,0
5/11/2017,71,47,59,2.7,6,0,T,0,0
5/12/2017,71,52,61.5,4.9,3,0,T,0,0
5/13/2017,80,54,67,10,0,2,T,0,0
5/14/2017,73,46,59.5,2.1,5,0,T,0,0
5/15/2017,79,45,62,4.3,3,0,0.21,0,0
5/16/2017,85,59,72,13.9,0,7,0,0,0
5/17/2017,82,60,71,12.5,0,6,0.43,0,0
5/18/2017,70,47,58.5,-0.3,6,0,0.02,0,0
5/19/2017,51,40,45.5,-13.7,19,0,0.02,0,0
5/20/2017,54,44,49,-10.5,16,0,0.56,0,0
5/21/2017,56,48,52,-7.9,13,0,0.01,0,0
5/22/2017,66,46,56,-4.3,9,0,0.08,0,0
5/23/2017,64,51,57.5,-3.1,7,0,0.09,0,0
5/24/2017,56,49,52.5,-8.5,12,0,0.01,0,0
5/25/2017,72,52,62,0.7,3,0,0,0,0
5/26/2017,69,50,59.5,-2.2,5,0,0.09,0,0
5/27/2017,76,45,60.5,-1.5,4,0,T,0,0
5/28/2017,75,55,65,2.6,0,0,0.37,0,0
5/29/2017,68,52,60,-2.7,5,0,0.06,0,0
5/30/2017,68,50,59,-4.1,6,0,T,0,0
5/31/2017,72,50,61,-2.4,4,0,0,0,0
6/1/2017,78,44,61,-2.8,4,0,0,0,0
6/2/2017,82,47,64.5,0.4,0,0,0,0,0
6/3/2017,87,60,73.5,9.1,0,9,0.01,0,0
6/4/2017,87,59,73,8.2,0,8,0,0,0
6/5/2017,74,57,65.5,0.4,0,1,0,0,0
6/6/2017,77,49,63,-2.4,2,0,0,0,0
6/7/2017,78,49,63.5,-2.2,1,0,0,0,0
6/8/2017,80,53,66.5,0.4,0,2,T,0,0
6/9/2017,85,57,71,4.6,0,6,0,0,0
6/10/2017,87,66,76.5,9.8,0,12,0,0,0
6/11/2017,91,74,82.5,15.5,0,18,0,0,0
6/12/2017,91,65,78,10.7,0,13,0.36,0,0
6/13/2017,82,65,73.5,5.9,0,9,1.57,0,0
6/14/2017,89,68,78.5,10.6,0,14,0.38,0,0
6/15/2017,87,68,77.5,9.4,0,13,0,0,0
6/16/2017,86,66,76,7.6,0,11,0.65,0,0
6/17/2017,82,65,73.5,4.8,0,9,0.2,0,0
6/18/2017,75,63,69,0.1,0,4,0.03,0,0
6/19/2017,72,57,64.5,-4.7,0,0,0.15,0,0
6/20/2017,71,55,63,-6.4,2,0,0.03,0,0
6/21/2017,78,51,64.5,-5.1,0,0,0,0,0
6/22/2017,79,66,72.5,2.6,0,8,0.83,0,0
6/23/2017,79,61,70,-0.1,0,5,0.83,0,0
6/24/2017,69,53,61,-9.3,4,0,0.04,0,0
6/25/2017,66,51,58.5,-12,6,0,0.1,0,0
6/26/2017,65,50,57.5,-13.1,7,0,T,0,0
6/27/2017,75,47,61,-9.8,4,0,0,0,0
6/28/2017,73,59,66,-5,0,1,1.31,0,0
6/29/2017,78,66,72,0.9,0,7,T,0,0
6/30/2017,80,63,71.5,0.2,0,7,0.24,0,0
7/1/2017,78,62,70,-1.4,0,5,T,0,0
7/2/2017,82,60,71,-0.5,0,6,0.03,0,0
7/3/2017,80,61,70.5,-1.1,0,6,0,0,0
7/4/2017,83,54,68.5,-3.2,0,4,0,0,0
7/5/2017,86,62,74,2.2,0,9,0.05,0,0
7/6/2017,88,63,75.5,3.6,0,11,1.52,0,0
7/7/2017,84,61,72.5,0.6,0,8,0.01,0,0
7/8/2017,78,58,68,-4,0,3,0,0,0
7/9/2017,82,65,73.5,1.5,0,9,0,0,0
7/10/2017,85,65,75,2.9,0,10,0.55,0,0
7/11/2017,85,66,75.5,3.4,0,11,T,0,0
7/12/2017,84,67,75.5,3.4,0,11,0.7,0,0
7/13/2017,81,60,70.5,-1.6,0,6,0,0,0
7/14/2017,71,58,64.5,-7.6,0,0,0,0,0
7/15/2017,81,55,68,-4.1,0,3,0.34,0,0
7/16/2017,77,61,69,-3.1,0,4,0,0,0
7/17/2017,80,53,66.5,-5.6,0,2,0,0,0
7/18/2017,86,61,73.5,1.4,0,9,T,0,0
7/19/2017,83,68,75.5,3.5,0,11,0.8,0,0
7/20/2017,87,67,77,5,0,12,0.67,0,0
7/21/2017,80,65,72.5,0.5,0,8,1.66,0,0
7/22/2017,83,66,74.5,2.6,0,10,T,0,0
7/23/2017,83,63,73,1.1,0,8,T,0,0
7/24/2017,77,59,68,-3.8,0,3,0,0,0
7/25/2017,78,52,65,-6.8,0,0,0,0,0
7/26/2017,79,68,73.5,1.8,0,9,0.19,0,0
7/27/2017,83,62,72.5,0.8,0,8,0,0,0
7/28/2017,79,59,69,-2.6,0,4,0,0,0
7/29/2017,79,55,67,-4.5,0,2,0,0,0
7/30/2017,81,54,67.5,-4,0,3,0,0,0
7/31/2017,82,61,71.5,0.1,0,7,0,0,0
8/1/2017,83,59,71,-0.3,0,6,0,0,0
8/2/2017,85,62,73.5,2.2,0,9,0,0,0
8/3/2017,76,55,65.5,-5.7,0,1,0.43,0,0
8/4/2017,71,53,62,-9.1,3,0,0.03,0,0
8/5/2017,77,53,65,-6,0,0,0,0,0
8/6/2017,76,59,67.5,-3.4,0,3,T,0,0
8/7/2017,77,57,67,-3.9,0,2,0,0,0
8/8/2017,80,54,67,-3.8,0,2,0,0,0
8/9/2017,79,57,68,-2.7,0,3,0,0,0
8/10/2017,82,64,73,2.4,0,8,1.04,0,0
8/11/2017,73,56,64.5,-6,0,0,T,0,0
8/12/2017,77,51,64,-6.4,1,0,0,0,0
8/13/2017,75,51,63,-7.3,2,0,0,0,0
8/14/2017,78,56,67,-3.2,0,2,T,0,0
8/15/2017,77,61,69,-1.1,0,4,0,0,0
8/16/2017,85,61,73,3.1,0,8,1.68,0,0
8/17/2017,77,66,71.5,1.7,0,7,0.16,0,0
8/18/2017,77,61,69,-0.7,0,4,0,0,0
8/19/2017,81,57,69,-0.5,0,4,0,0,0
8/20/2017,79,60,69.5,0.1,0,5,0,0,0
8/21/2017,81,62,71.5,2.3,0,7,T,0,0
8/22/2017,75,60,67.5,-1.6,0,3,0,0,0
8/23/2017,74,53,63.5,-5.4,1,0,0,0,0
8/24/2017,71,49,60,-8.7,5,0,0,0,0
8/25/2017,72,44,58,-10.5,7,0,0,0,0
8/26/2017,70,55,62.5,-5.8,2,0,0.01,0,0
8/27/2017,71,61,66,-2.1,0,1,0.16,0,0
8/28/2017,76,59,67.5,-0.4,0,3,0,0,0
8/29/2017,76,57,66.5,-1.2,0,2,0,0,0
8/30/2017,80,54,67,-0.4,0,2,0.34,0,0
8/31/2017,71,50,60.5,-6.7,4,0,0,0,0
9/1/2017,69,48,58.5,-8.4,6,0,0,0,0
9/2/2017,67,45,56,-10.7,9,0,0.07,0,0
9/3/2017,81,49,65,-1.4,0,0,0,0,0
9/4/2017,74,54,64,-2.1,1,0,T,0,0
9/5/2017,63,49,56,-9.8,9,0,0.02,0,0
9/6/2017,64,45,54.5,-11,10,0,0,0,0
9/7/2017,66,49,57.5,-7.7,7,0,0.01,0,0
9/8/2017,64,50,57,-7.9,8,0,0.04,0,0
9/9/2017,72,44,58,-6.5,7,0,0,0,0
9/10/2017,71,45,58,-6.2,7,0,0,0,0
9/11/2017,76,41,58.5,-5.3,6,0,0,0,0
9/12/2017,81,51,66,2.5,0,1,0,0,0
9/13/2017,82,50,66,2.9,0,1,0,0,0
9/14/2017,82,52,67,4.3,0,2,0,0,0
9/15/2017,87,64,75.5,13.1,0,11,T,0,0
9/16/2017,87,66,76.5,14.5,0,12,0,0,0
9/17/2017,74,50,62,0.4,3,0,0.02,0,0
9/18/2017,77,46,61.5,0.3,3,0,0,0,0
9/19/2017,81,55,68,7.2,0,3,0,0,0
9/20/2017,91,61,76,15.6,0,11,0.39,0,0
9/21/2017,84,68,76,16,0,11,T,0,0
9/22/2017,91,70,80.5,20.9,0,16,0,0,0
9/23/2017,92,65,78.5,19.4,0,14,0,0,0
9/24/2017,89,64,76.5,17.8,0,12,0,0,0
9/25/2017,90,62,76,17.7,0,11,0,0,0
9/26/2017,80,60,70,12.1,0,5,T,0,0
9/27/2017,64,45,54.5,-3,10,0,0,0,0
9/28/2017,72,44,58,0.9,7,0,0,0,0
9/29/2017,68,44,56,-0.6,9,0,0,0,0
9/30/2017,68,40,54,-2.2,11,0,0,0,0
10/1/2017,70,44,57,1.2,8,0,0,0,0
10/2/2017,80,51,65.5,10.1,0,1,0,0,0
10/3/2017,79,65,72,17,0,7,0.32,0,0
10/4/2017,70,45,57.5,2.9,7,0,0.35,0,0
10/5/2017,66,43,54.5,0.4,10,0,0.32,0,0
10/6/2017,67,54,60.5,6.8,4,0,0.39,0,0
10/7/2017,70,58,64,10.7,1,0,0.32,0,0
10/8/2017,76,51,63.5,10.6,1,0,0,0,0
10/9/2017,70,47,58.5,6,6,0,0,0,0
10/10/2017,57,47,52,-0.1,13,0,0.42,0,0
10/11/2017,59,49,54,2.3,11,0,0.1,0,0
10/12/2017,58,53,55.5,4.2,9,0,0.01,0,0
10/13/2017,61,55,58,7.1,7,0,0.21,0,0
10/14/2017,67,56,61.5,11,3,0,0.32,0,0
10/15/2017,67,44,55.5,5.4,9,0,0.01,0,0
10/16/2017,60,37,48.5,-1.2,16,0,0,0,0
10/17/2017,70,52,61,11.7,4,0,0,0,0
10/18/2017,71,48,59.5,10.6,5,0,0,0,0
10/19/2017,68,42,55,6.5,10,0,0,0,0
10/20/2017,76,51,63.5,15.4,1,0,0,0,0
10/21/2017,76,58,67,19.3,0,2,T,0,0
10/22/2017,68,44,56,8.7,9,0,0.21,0,0
10/23/2017,57,41,49,2.1,16,0,0.23,0,0
10/24/2017,47,40,43.5,-3,21,0,0.34,0,0
10/25/2017,52,36,44,-2.1,21,0,0,0,0
10/26/2017,60,38,49,3.3,16,0,0,0,0
10/27/2017,43,34,38.5,-6.8,26,0,T,0,0
10/28/2017,40,33,36.5,-8.3,28,0,0.01,T,0
10/29/2017,46,27,36.5,-7.9,28,0,T,0,0
10/30/2017,42,33,37.5,-6.5,27,0,T,0,0
10/31/2017,37,32,34.5,-9.1,30,0,0,0,0
11/1/2017,43,30,36.5,-6.6,28,0,0.08,0,0
11/2/2017,50,38,44,1.3,21,0,0.01,0,0
11/3/2017,44,32,38,-4.3,27,0,0,0,0
11/4/2017,45,39,42,0.1,23,0,0.26,0,0
11/5/2017,52,33,42.5,1.1,22,0,T,0,0
11/6/2017,40,25,32.5,-8.5,32,0,0,0,0
11/7/2017,42,25,33.5,-7,31,0,0,0,0
11/8/2017,44,22,33,-7.1,32,0,0,0,0
11/9/2017,41,14,27.5,-12.1,37,0,T,0,0
11/10/2017,28,9,18.5,-20.7,46,0,0,0,0
11/11/2017,35,26,30.5,-8.2,34,0,T,T,0
11/12/2017,39,25,32,-6.3,33,0,0,0,0
11/13/2017,42,20,31,-6.8,34,0,0,0,0
11/14/2017,46,31,38.5,1.1,26,0,T,0,0
11/15/2017,50,32,41,4.1,24,0,0.1,0,0
11/16/2017,37,30,33.5,-3,31,0,0,0,0
11/17/2017,40,33,36.5,0.5,28,0,0.13,0,0
11/18/2017,39,30,34.5,-1.1,30,0,0.1,0.3,0
11/19/2017,34,22,28,-7.1,37,0,0,0,0
11/20/2017,50,30,40,5.3,25,0,0,0,0
11/21/2017,47,21,34,-0.3,31,0,0,0,0
11/22/2017,32,15,23.5,-10.3,41,0,0,0,0
11/23/2017,44,30,37,3.6,28,0,0,0,0
11/24/2017,64,33,48.5,15.5,16,0,T,0,0
11/25/2017,48,26,37,4.5,28,0,0,0,0
11/26/2017,50,19,34.5,2.4,30,0,0,0,0
11/27/2017,55,25,40,8.3,25,0,0,0,0
11/28/2017,58,38,48,16.7,17,0,0,0,0
11/29/2017,43,24,33.5,2.6,31,0,T,0,0
11/30/2017,51,27,39,8.5,26,0,0,0,0
12/1/2017,47,22,34.5,4.4,30,0,0,0,0
12/2/2017,52,27,39.5,9.8,25,0,0,0,0
12/3/2017,51,22,36.5,7.2,28,0,0,0,0
12/4/2017,61,39,50,21.1,15,0,0.47,0,0
12/5/2017,39,22,30.5,1.9,34,0,0,0,0
12/6/2017,31,18,24.5,-3.7,40,0,T,T,0
12/7/2017,25,16,20.5,-7.4,44,0,T,T,0
12/8/2017,34,18,26,-1.5,39,0,T,T,0
12/9/2017,31,16,23.5,-3.7,41,0,0.03,0.8,1
12/10/2017,29,19,24,-2.8,41,0,0,0,1
12/11/2017,32,20,26,-0.5,39,0,0.03,0.5,1
12/12/2017,21,13,17,-9.2,48,0,T,T,1
12/13/2017,33,15,24,-1.9,41,0,T,0.2,T
12/14/2017,26,7,16.5,-9.1,48,0,T,T,T
12/15/2017,31,22,26.5,1.2,38,0,T,T,0
12/16/2017,40,28,34,9,31,0,0,0,0
12/17/2017,34,30,32,7.3,33,0,0.02,T,0
12/18/2017,40,32,36,11.6,29,0,0.03,0,0
12/19/2017,46,28,37,12.8,28,0,0,0,0
12/20/2017,28,22,25,1.1,40,0,0,0,0
12/21/2017,35,23,29,5.4,36,0,T,T,0
12/22/2017,33,25,29,5.6,36,0,T,T,0
12/23/2017,25,9,17,-6.1,48,0,T,T,0
12/24/2017,21,11,16,-6.9,49,0,0.08,1.2,0
12/25/2017,15,-3,6,-16.6,59,0,T,T,1
12/26/2017,4,-7,-1.5,-23.9,66,0,0,0,1
12/27/2017,5,-8,-1.5,-23.7,66,0,0,0,1
12/28/2017,9,-5,2,-20,63,0,0.04,0.5,1
12/29/2017,13,4,8.5,-13.2,56,0,0.03,0.5,1
12/30/2017,7,-7,0,-21.5,65,0,0,0,2
12/31/2017,5,-9,-2,-23.3,67,0,T,T,2
1/1/2018,2,-13,-5.5,-26.6,70,0,0,0,2
1/2/2018,10,-7,1.5,-19.4,63,0,T,0.1,2
1/3/2018,12,-1,5.5,-15.2,59,0,0.01,0.4,2
1/4/2018,9,-10,-0.5,-21.1,65,0,0,0,2
1/5/2018,8,-9,-0.5,-20.9,65,0,0,0,2
1/6/2018,11,-11,0,-20.2,65,0,0,0,2
1/7/2018,31,7,19,-1,46,0,0.02,0.2,2
1/8/2018,42,25,33.5,13.6,31,0,0,0,1
1/9/2018,40,22,31,11.3,34,0,0,0,1
1/10/2018,50,30,40,20.4,25,0,0.01,0,T
1/11/2018,51,14,32.5,13,32,0,0.17,T,0
1/12/2018,19,2,10.5,-8.8,54,0,0,0,0
1/13/2018,10,-4,3,-16.2,62,0,0,0,0
1/14/2018,18,-5,6.5,-12.6,58,0,0.06,2.4,0
1/15/2018,22,13,17.5,-1.5,47,0,0.12,4.5,2
1/16/2018,21,5,13,-6,52,0,T,T,5
1/17/2018,21,0,10.5,-8.4,54,0,0,0,3
1/18/2018,32,18,25,6.2,40,0,0,0,2
1/19/2018,39,25,32,13.2,33,0,0,0,1
1/20/2018,50,24,37,18.3,28,0,0,0,T
1/21/2018,38,24,31,12.3,34,0,0.12,0,0
1/22/2018,38,31,34.5,15.8,30,0,1.12,0.9,0
1/23/2018,31,25,28,9.3,37,0,T,0.5,1
1/24/2018,28,23,25.5,6.8,39,0,T,T,1
1/25/2018,35,19,27,8.2,38,0,0,0,1
1/26/2018,46,26,36,17.2,29,0,0.02,0,T
1/27/2018,45,27,36,17.1,29,0,T,0,0
1/28/2018,30,21,25.5,6.5,39,0,0.03,1.2,0
1/29/2018,23,11,17,-2.1,48,0,T,T,T
1/30/2018,29,4,16.5,-2.7,48,0,0,0,0
1/31/2018,42,29,35.5,16.2,29,0,T,T,T
2/1/2018,33,2,17.5,-1.9,47,0,0,0,0
2/2/2018,18,-1,8.5,-11.1,56,0,T,T,0
2/3/2018,31,18,24.5,4.8,40,0,0.24,2.9,0
2/4/2018,18,-3,7.5,-12.4,57,0,0.08,1.4,3
2/5/2018,10,-9,0.5,-19.6,64,0,0.12,1.3,3
2/6/2018,13,-1,6,-14.3,59,0,0.01,0.1,3
2/7/2018,14,-5,4.5,-16.1,60,0,0.04,0.7,4
2/8/2018,18,-4,7,-13.8,58,0,0.09,1.4,4
2/9/2018,17,-1,8,-13.1,57,0,0.16,3.8,7
2/10/2018,16,5,10.5,-10.8,54,0,T,T,6
2/11/2018,23,9,16,-5.6,49,0,0.13,1.3,7
2/12/2018,17,-5,6,-15.9,59,0,0,0,6
2/13/2018,30,0,15,-7.2,50,0,0,0,6
2/14/2018,41,22,31.5,8.9,33,0,0,0,6
2/15/2018,44,33,38.5,15.6,26,0,0,0,3
2/16/2018,33,14,23.5,0.3,41,0,T,T,2
2/17/2018,29,14,21.5,-2.1,43,0,0.03,0.4,2
2/18/2018,38,11,24.5,0.6,40,0,0,0,2
2/19/2018,39,33,36,11.7,29,0,0.41,0,2
2/20/2018,38,24,31,6.3,34,0,0.63,0,0
2/21/2018,27,18,22.5,-2.5,42,0,0,0,0
2/22/2018,34,21,27.5,2.1,37,0,0.02,T,0
2/23/2018,38,27,32.5,6.7,32,0,0.09,0,0
2/24/2018,38,24,31,4.8,34,0,0.45,0,0
2/25/2018,38,26,32,5.4,33,0,T,0,0
2/26/2018,48,22,35,8,30,0,0,0,0
2/27/2018,57,33,45,17.6,20,0,0,0,0
2/28/2018,47,30,38.5,10.7,26,0,0,0,0
3/1/2018,45,29,37,8.7,28,0,0,0,0
3/2/2018,45,20,32.5,3.8,32,0,0,0,0
3/3/2018,45,28,36.5,7.4,28,0,0,0,0
3/4/2018,46,28,37,7.5,28,0,0,0,0
3/5/2018,35,29,32,2.1,33,0,0.22,2.9,0
3/6/2018,34,25,29.5,-0.8,35,0,0.02,0.4,2
3/7/2018,27,17,22,-8.7,43,0,T,0.1,1
3/8/2018,31,14,22.5,-8.7,42,0,0,0,1
3/9/2018,35,15,25,-6.6,40,0,0,0,1
3/10/2018,42,14,28,-4,37,0,0,0,T
3/11/2018,43,19,31,-1.4,34,0,0,0,T
3/12/2018,42,27,34.5,1.7,30,0,0,0,0
3/13/2018,34,21,27.5,-5.7,37,0,T,T,0
3/14/2018,47,19,33,-0.6,32,0,0,0,0
3/15/2018,46,23,34.5,0.5,30,0,0,0,0
3/16/2018,38,18,28,-6.4,37,0,0,0,0
3/17/2018,50,22,36,1.2,29,0,0,0,0
3/18/2018,56,22,39,3.8,26,0,0,0,0
3/19/2018,48,25,36.5,0.9,28,0,0,0,0
3/20/2018,37,23,30,-6,35,0,0,0,0
3/21/2018,41,22,31.5,-4.9,33,0,0,0,0
3/22/2018,48,18,33,-3.8,32,0,0,0,0
3/23/2018,45,18,31.5,-5.7,33,0,0,0,0
3/24/2018,38,22,30,-7.6,35,0,0,0,0
3/25/2018,44,21,32.5,-5.4,32,0,0,0,0
3/26/2018,49,21,35,-3.3,30,0,0.16,0,0
3/27/2018,47,29,38,-0.7,27,0,0.23,0,0
3/28/2018,53,24,38.5,-0.6,26,0,0,0,0
3/29/2018,51,33,42,2.5,23,0,0,0,0
3/30/2018,46,27,36.5,-3.4,28,0,0,0,0
3/31/2018,46,23,34.5,-5.8,30,0,0.11,T,0
4/1/2018,35,17,26,-14.6,39,0,0,0,0
4/2/2018,39,16,27.5,-13.5,37,0,0,0,0
4/3/2018,33,25,29,-12.4,36,0,0.27,2.7,0
4/4/2018,32,21,26.5,-15.3,38,0,0.01,0.3,3
4/5/2018,42,14,28,-14.2,37,0,0,0,0
4/6/2018,33,19,26,-16.6,39,0,T,T,0
4/7/2018,35,14,24.5,-18.5,40,0,0,0,0
4/8/2018,38,14,26,-17.4,39,0,T,T,0
4/9/2018,38,26,32,-11.8,33,0,0.03,0.6,1
4/10/2018,40,25,32.5,-11.7,32,0,T,T,0
4/11/2018,59,37,48,3.4,17,0,0.06,T,0
4/12/2018,57,35,46,1.1,19,0,T,0,0
4/13/2018,40,34,37,-8.3,28,0,0.22,0,0
4/14/2018,35,27,31,-14.7,34,0,0.59,0.7,0
4/15/2018,29,24,26.5,-19.6,38,0,0.16,1.7,1
4/16/2018,33,24,28.5,-18,36,0,0.01,0.3,2
4/17/2018,40,26,33,-13.9,32,0,0,0,1
4/18/2018,33,27,30,-17.3,35,0,0.77,7.2,T
4/19/2018,49,24,36.5,-11.2,28,0,0,0,7
4/20/2018,58,22,40,-8.1,25,0,0,0,2
4/21/2018,56,30,43,-5.5,22,0,0,0,0
4/22/2018,63,32,47.5,-1.4,17,0,0,0,0
4/23/2018,68,32,50,0.7,15,0,0,0,0
4/24/2018,73,36,54.5,4.8,10,0,0,0,0
4/25/2018,60,37,48.5,-1.6,16,0,0,0,0
4/26/2018,67,35,51,0.5,14,0,0,0,0
4/27/2018,60,36,48,-2.9,17,0,0.02,0,0
4/28/2018,55,33,44,-7.3,21,0,0,0,0
4/29/2018,63,26,44.5,-7.2,20,0,0,0,0
4/30/2018,81,43,62,9.9,3,0,0,0,0
5/1/2018,79,60,69.5,17,0,5,0.3,0,0
5/2/2018,77,59,68,15.1,0,3,1.37,0,0
5/3/2018,66,56,61,7.8,4,0,1.38,0,0
5/4/2018,75,52,63.5,9.9,1,0,0.36,0,0
5/5/2018,79,48,63.5,9.5,1,0,0,0,0
5/6/2018,72,51,61.5,7.1,3,0,0.03,0,0
5/7/2018,78,44,61,6.2,4,0,0,0,0
5/8/2018,81,51,66,10.8,0,1,0,0,0
5/9/2018,71,55,63,7.5,2,0,1.51,T,0
5/10/2018,69,44,56.5,0.6,8,0,0.04,0,0
5/11/2018,44,35,39.5,-16.8,25,0,0.93,0,0
5/12/2018,57,41,49,-7.6,16,0,0.55,0,0
5/13/2018,60,45,52.5,-4.5,12,0,0.13,0,0
5/14/2018,72,55,63.5,6.1,1,0,0.93,0,0
5/15/2018,77,53,65,7.3,0,0,0,0,0
5/16/2018,82,47,64.5,6.4,0,0,0,0,0
5/17/2018,76,52,64,5.5,1,0,0,0,0
5/18/2018,76,49,62.5,3.7,2,0,0.01,0,0
5/19/2018,75,55,65,5.8,0,0,0.35,0,0
5/20/2018,60,47,53.5,-6,11,0,0.36,0,0
5/21/2018,59,50,54.5,-5.4,10,0,0.43,0,0
5/22/2018,69,52,60.5,0.2,4,0,0.01,0,0
5/23/2018,79,49,64,3.4,1,0,0,0,0
5/24/2018,85,58,71.5,10.5,0,7,0,0,0
5/25/2018,85,66,75.5,14.2,0,11,0,0,0
5/26/2018,90,63,76.5,14.8,0,12,0,0,0
5/27/2018,95,64,79.5,17.5,0,15,0,0,0
5/28/2018,93,65,79,16.6,0,14,0,0,0
5/29/2018,91,65,78,15.3,0,13,0,0,0
5/30/2018,79,68,73.5,10.4,0,9,1.09,0,0
5/31/2018,85,67,76,12.6,0,11,0,0,0
6/1/2018,78,52,65,1.2,0,0,0,0,0
6/2/2018,69,50,59.5,-4.6,5,0,0.1,0,0
6/3/2018,67,55,61,-3.4,4,0,0,0,0
6/4/2018,80,50,65,0.2,0,0,T,0,0
6/5/2018,72,52,62,-3.1,3,0,T,0,0
6/6/2018,76,49,62.5,-2.9,2,0,0.22,0,0
6/7/2018,84,57,70.5,4.8,0,6,0,0,0
6/8/2018,74,58,66,-0.1,0,1,0.01,0,0
6/9/2018,80,60,70,3.6,0,5,T,0,0
6/10/2018,67,60,63.5,-3.2,1,0,1.14,0,0
6/11/2018,75,60,67.5,0.5,0,3,0,0,0
6/12/2018,79,65,72,4.7,0,7,T,0,0
6/13/2018,80,59,69.5,1.9,0,5,0,0,0
6/14/2018,76,56,66,-1.9,0,1,T,0,0
6/15/2018,84,62,73,4.9,0,8,1.8,0,0
6/16/2018,89,68,78.5,10.1,0,14,0.04,0,0
6/17/2018,91,75,83,14.3,0,18,0,0,0
6/18/2018,88,64,76,7.1,0,11,0.85,0,0
6/19/2018,68,62,65,-4.2,0,0,0.54,0,0
6/20/2018,73,62,67.5,-1.9,0,3,0.07,0,0
6/21/2018,67,61,64,-5.6,1,0,0.26,0,0
6/22/2018,72,58,65,-4.9,0,0,0.03,0,0
6/23/2018,80,56,68,-2.1,0,3,0,0,0
6/24/2018,83,61,72,1.7,0,7,0,0,0
6/25/2018,78,58,68,-2.5,0,3,0,0,0
6/26/2018,70,64,67,-3.6,0,2,0.43,0,0
6/27/2018,80,65,72.5,1.7,0,8,T,0,0
6/28/2018,86,60,73,2,0,8,0,0,0
6/29/2018,93,71,82,10.9,0,17,0,0,0
6/30/2018,92,70,81,9.7,0,16,0.18,0,0
7/1/2018,88,66,77,5.6,0,12,0.38,0,0
7/2/2018,84,59,71.5,0,0,7,0,0,0
7/3/2018,87,61,74,2.4,0,9,0,0,0
7/4/2018,92,70,81,9.3,0,16,T,0,0
7/5/2018,88,66,77,5.2,0,12,0,0,0
7/6/2018,78,59,68.5,-3.4,0,4,0,0,0
7/7/2018,79,50,64.5,-7.4,0,0,0,0,0
7/8/2018,84,59,71.5,-0.5,0,7,0,0,0
7/9/2018,88,68,78,6,0,13,0,0,0
7/10/2018,87,63,75,2.9,0,10,0,0,0
